z,mu_SN,mu_err,mu_model,residual
0.15352,20.1226,0.10495,19.968827240761925,0.15377275923807332
0.33398,21.9349,0.1592,21.881403246579083,0.053496753420915866
0.19582,20.5286,0.1151,20.555104493905205,-0.02650449390520393
0.24943,21.0769,0.14445,21.14910757515203,-0.07220757515203147
0.1549,20.0251,0.1063,19.990200588854705,0.03489941114529316
0.15625,19.98785,0.12595,20.010939282889453,-0.023089282889451113
0.15819,19.81685,0.12375,20.040451239215713,-0.2236012392157143
0.309,21.8114,0.19685,21.684661833656733,0.12673816634326585
0.24828,21.1261,0.1388,21.137654908566795,-0.011554908566793642
0.18484,20.31575,0.1235,20.415119916996062,-0.09936991699606068
0.18353,20.5074,0.1247,20.397909420914523,0.10949057908547744
0.18212,20.37965,0.13765,20.379257385039338,0.00039261496066345103
0.17675,20.28545,0.129,20.30697629688973,-0.021526296889728513
0.17748,20.0718,0.12115,20.316920871072313,-0.24512087107231295
0.0718,18.0121,0.1254,18.196545160810572,-0.18444516081057216
0.13796,19.66285,0.10475,19.71461496632459,-0.05176496632459049
0.16941,20.46515,0.1317,20.204821618980482,0.2603283810195194
0.24527,20.7198,0.14705,21.10744672290774,-0.38764672290773916
0.14406,19.81665,0.10485,19.817309696434194,-0.0006596964341945011
0.25163,21.2338,0.1462,21.170882668347275,0.06291733165272362
0.03743,16.7708,0.1166,16.72617642268343,0.04462357731657107
0.27716,21.8807,0.2055,21.411543418919564,0.469156581080437
0.28712,21.2668,0.1491,21.499945708287285,-0.2331457082872852
0.19845,20.61015,0.13895,20.587558022773244,0.022591977226756654
0.16031,20.07605,0.129,20.072320422153794,0.003729577846204535
0.21053,21.0136,0.15075,20.73170637045054,0.2818936295494616
0.23753,21.0147,0.1316,21.02817573442492,-0.013475734424918784
0.15499,20.14265,0.11795,19.99158859324342,0.15106140675657898
0.0939,18.94955,0.14945,18.813700696110615,0.13584930388938332
0.15253,20.08555,0.11355,19.95338347928361,0.13216652071639245
0.25693,21.2741,0.1446,21.2226310718343,0.05146892816570059
0.21231,20.80065,0.1303,20.752299425809213,0.048350574190788365
0.24583,20.88445,0.13085,21.113092568109252,-0.228642568109251
0.13679,19.76485,0.11075,19.69443513197964,0.0704148680203609
0.32529,21.9051,0.1809,21.814542486212446,0.09055751378755517
0.10643,19.09035,0.10245,19.104738443310964,-0.01438844331096334
0.4008,22.30585,0.1602,22.347807534659864,-0.04195753465986485
0.1891,20.4864,0.13035,20.470320224904327,0.01607977509567249
0.19731,20.4352,0.1122,20.573539925666353,-0.13833992566635445
0.12783,19.5616,0.132,19.53432426016409,0.027275739835907586
0.12291,19.44025,0.1033,19.44188479850461,-0.0016347985046110125
0.12687,19.59325,0.10365,19.516551979269465,0.07669802073053589
0.21311,20.67635,0.1429,20.761502666912065,-0.08515266691206591
0.21075,20.727,0.12695,20.734260022599834,-0.007260022599833604
0.26826,21.4883,0.15275,21.330047202513427,0.15825279748657195
0.20431,20.66435,0.12435,20.6584648044784,0.00588519552159994
0.26991,21.2859,0.12695,21.345341554739157,-0.05944155473915558
0.24162,20.98075,0.15175,21.07035516198959,-0.08960516198958857
0.2908,21.236,0.14645,21.531897961820277,-0.29589796182027683
0.35306,21.81675,0.1515,22.022765736680228,-0.20601573668022866
0.28509,21.60225,0.15435,21.482159034404646,0.12009096559535593
0.21929,20.6719,0.1534,20.83154777392476,-0.15964777392476037
0.17537,20.24765,0.1249,20.28807404107458,-0.040424041074579975
0.23517,20.9929,0.1458,21.003532818914366,-0.010632818914366737
0.15298,19.99965,0.1096,19.960414968111806,0.039235031888193106
0.20982,20.90475,0.1584,20.72344739995529,0.18130260004470955
0.29121,21.51945,0.1501,21.535434675005405,-0.01598467500540579
0.31353,21.8225,0.14945,21.721399309970217,0.10110069002978506
0.13672,19.7402,0.1138,19.693222888045952,0.04697711195404963
0.29532,21.7708,0.1925,21.570639324474264,0.20016067552573702
0.30369,21.49625,0.135,21.640964131959933,-0.1447141319599332
0.20532,20.73155,0.1351,20.67049627558152,0.06105372441847834
0.12175,19.34125,0.09805,19.41958587207469,-0.0783358720746925
0.17424,20.2369,0.11045,20.27249287861106,-0.03559287861106242
0.24862,21.2028,0.13995,21.141046108797923,0.06175389120207697
0.2453,21.1159,0.14105,21.10774945796301,0.00815054203699006
0.13816,19.8495,0.1169,19.71804855621609,0.13145144378390938
