time,Bx,By,Bz,B_total
2019-03-06 19:36:32+00:00,-145365664.0,-17409553.0,623059.22,146405795.67972142
2019-03-06 19:36:33+00:00,-145365664.0,-17409583.4,623058.84,146405799.2930627
2019-03-06 19:36:34+00:00,-145365664.0,-17409615.0,623058.47,146405803.04914883
2019-03-06 19:36:35+00:00,-145365664.0,-17409645.5,623058.1,146405806.67443675
2019-03-06 19:36:36+00:00,-145365664.0,-17409677.0,623057.72,146405810.41860217
2019-03-06 19:36:37+00:00,-145365664.0,-17409707.5,623057.35,146405814.04390278
2019-03-06 19:36:38+00:00,-145365664.0,-17409739.0,623056.97,146405817.78808135
2019-03-06 19:36:39+00:00,-145365664.0,-17409769.5,623056.6,146405821.41339472
2019-03-06 19:36:40+00:00,-145365664.0,-17409801.0,623056.22,146405825.15758646
2019-03-06 19:36:41+00:00,-145365664.0,-17409831.6,623055.85,146405828.79480407
2019-03-06 19:36:42+00:00,-145365664.0,-17409863.0,623055.48,146405832.52716002
2019-03-06 19:36:43+00:00,-145365664.0,-17409893.6,623055.1,146405836.1643478
2019-03-06 19:36:44+00:00,-145365664.0,-17409925.0,623054.73,146405839.8967169
2019-03-06 19:36:45+00:00,-145365664.0,-17409955.6,623054.35,146405843.53391746
2019-03-06 19:36:46+00:00,-145365664.0,-17409987.0,623053.98,146405847.26629964
2019-03-06 19:36:47+00:00,-145365664.0,-17410017.7,623053.61,146405850.91544718
2019-03-06 19:36:48+00:00,-145365664.0,-17410049.0,623053.23,146405854.63590828
2019-03-06 19:36:49+00:00,-145365664.0,-17410079.7,623052.86,146405858.28506866
2019-03-06 19:36:50+00:00,-145365664.0,-17410111.0,623052.48,146405862.00554284
2019-03-06 19:36:51+00:00,-145365666.4,-17410141.7,623052.11,146405868.0376642
2019-03-06 19:36:52+00:00,-145365679.2,-17410173.0,623051.74,146405884.46725067
2019-03-06 19:36:53+00:00,-145365680.0,-17410203.8,623051.36,146405888.92260152
2019-03-06 19:36:54+00:00,-145365680.0,-17410235.0,623050.99,146405892.63125226
2019-03-06 19:36:55+00:00,-145365680.0,-17410265.8,623050.62,146405896.29234245
2019-03-06 19:36:56+00:00,-145365680.0,-17410297.0,623050.24,146405900.00096366
2019-03-06 19:36:57+00:00,-145365680.0,-17410327.8,623049.87,146405903.66206673
2019-03-06 19:36:58+00:00,-145365680.0,-17410359.0,623049.49,146405907.37070096
2019-03-06 19:36:59+00:00,-145365680.0,-17410389.9,623049.12,146405911.0437087
2019-03-06 19:37:00+00:00,-145365680.0,-17410421.0,623048.75,146405914.7405067
2019-03-06 19:37:01+00:00,-145365680.0,-17410451.9,623048.38,146405918.41352737
2019-03-06 19:37:02+00:00,-145365680.0,-17410483.0,623048.0,146405922.11029577
2019-03-06 19:37:03+00:00,-145365680.0,-17410513.9,623047.63,146405925.78332934
2019-03-06 19:37:04+00:00,-145365680.0,-17410545.0,623047.25,146405929.48011073
2019-03-06 19:37:05+00:00,-145365680.0,-17410576.0,623046.88,146405933.1650492
2019-03-06 19:37:06+00:00,-145365680.0,-17410607.0,623046.51,146405936.84999415
2019-03-06 19:37:07+00:00,-145365680.0,-17410638.0,623046.13,146405940.534903
2019-03-06 19:37:08+00:00,-145365680.0,-17410669.0,623045.76,146405944.21986088
2019-03-06 19:37:09+00:00,-145365680.0,-17410700.0,623045.38,146405947.90478268
2019-03-06 19:37:10+00:00,-145365680.0,-17410731.0,623045.01,146405951.5897535
2019-03-06 19:37:11+00:00,-145365680.0,-17410762.1,623044.64,146405955.2866229
2019-03-06 19:37:12+00:00,-145365680.0,-17410793.0,623044.26,146405958.95967203
2019-03-06 19:37:13+00:00,-145365680.0,-17410824.1,623043.89,146405962.65655443
2019-03-06 19:37:14+00:00,-145365680.0,-17410855.0,623043.51,146405966.32961643
2019-03-06 19:37:15+00:00,-145365680.0,-17410886.1,623043.14,146405970.0265118
2019-03-06 19:37:16+00:00,-145365680.0,-17410917.0,623042.77,146405973.69962928
2019-03-06 19:37:17+00:00,-145365680.0,-17410948.2,623042.39,146405977.40838733
2019-03-06 19:37:18+00:00,-145365680.0,-17410979.0,623042.02,146405981.06962544
2019-03-06 19:37:19+00:00,-145365680.0,-17411010.2,623041.64,146405984.77839652
2019-03-06 19:37:20+00:00,-145365680.0,-17411041.0,623041.27,146405988.43964753
2019-03-06 19:37:21+00:00,-145365680.0,-17411072.2,623040.9,146405992.1484742
2019-03-06 19:37:22+00:00,-145365680.0,-17411103.0,623040.52,146405995.80969548
2019-03-06 19:37:23+00:00,-145365680.0,-17411134.2,623040.15,146405999.51853517
2019-03-06 19:37:24+00:00,-145365680.0,-17411165.0,623039.78,146406003.1798119
2019-03-06 19:37:25+00:00,-145365687.2,-17411196.3,623039.4,146406014.0493529
2019-03-06 19:37:26+00:00,-145365696.0,-17411227.0,623039.03,146406026.43621898
2019-03-06 19:37:27+00:00,-145365696.0,-17411258.3,623038.65,146406030.1569342
2019-03-06 19:37:28+00:00,-145365696.0,-17411289.0,623038.28,146406033.8063438
2019-03-06 19:37:29+00:00,-145365696.0,-17411320.3,623037.9,146406037.5270721
2019-03-06 19:37:30+00:00,-145365696.0,-17411351.0,623037.53,146406041.1764945
2019-03-06 19:37:31+00:00,-145365696.0,-17411382.4,623037.15,146406044.9091284
2019-03-06 19:37:32+00:00,-145365696.0,-17411413.0,623036.78,146406048.5466711
2019-03-06 19:37:33+00:00,-145365696.0,-17411444.4,623036.41,146406052.27936068
2019-03-06 19:37:34+00:00,-145365696.0,-17411475.0,623036.03,146406055.9168736
2019-03-06 19:37:35+00:00,-145365696.0,-17411506.4,623035.66,146406059.64957628
2019-03-06 19:37:36+00:00,-145365696.0,-17411537.0,623035.29,146406063.2871445
2019-03-06 19:37:37+00:00,-145365696.0,-17411568.5,623034.91,146406067.03171045
2019-03-06 19:37:38+00:00,-145365696.0,-17411599.0,623034.54,146406070.6573988
2019-03-06 19:37:39+00:00,-145365696.0,-17411630.5,623034.17,146406074.40202042
2019-03-06 19:37:40+00:00,-145365696.0,-17411661.0,623033.79,146406078.02767894
2019-03-06 19:37:41+00:00,-145365696.0,-17411692.5,623033.42,146406081.7723137
2019-03-06 19:37:42+00:00,-145365696.0,-17411723.0,623033.04,146406085.397985
2019-03-06 19:37:43+00:00,-145365696.0,-17411754.6,623032.67,146406089.1545257
2019-03-06 19:37:44+00:00,-145365696.0,-17411785.0,623032.29,146406092.76831692
2019-03-06 19:37:45+00:00,-145365696.0,-17411816.6,623031.92,146406096.5248708
2019-03-06 19:37:46+00:00,-145365696.0,-17411847.0,623031.55,146406100.1387173
2019-03-06 19:37:47+00:00,-145365696.0,-17411878.6,623031.17,146406103.89524183
2019-03-06 19:37:48+00:00,-145365696.0,-17411909.0,623030.8,146406107.509101
2019-03-06 19:37:49+00:00,-145365696.0,-17411940.7,623030.42,146406111.27753162
2019-03-06 19:37:50+00:00,-145365696.0,-17411971.1,623030.05,146406114.89140356
2019-03-06 19:37:51+00:00,-145365696.0,-17412002.7,623029.68,146406118.64799702
2019-03-06 19:37:52+00:00,-145365696.0,-17412033.1,623029.3,146406122.2618391
2019-03-06 19:37:53+00:00,-145365696.0,-17412064.7,623028.93,146406126.01844576
2019-03-06 19:37:54+00:00,-145365696.0,-17412095.1,623028.55,146406129.6323005
2019-03-06 19:37:55+00:00,-145365696.0,-17412126.7,623028.18,146406133.38892037
2019-03-06 19:37:56+00:00,-145365696.0,-17412157.1,623027.81,146406137.00283036
2019-03-06 19:37:57+00:00,-145365696.0,-17412188.8,623027.43,146406140.77131394
2019-03-06 19:37:58+00:00,-145365696.0,-17412219.2,623027.06,146406144.38523662
2019-03-06 19:37:59+00:00,-145365708.0,-17412250.8,623026.68,146406160.056561
2019-03-06 19:38:00+00:00,-145365712.0,-17412281.2,623026.31,146406167.64206952
2019-03-06 19:38:01+00:00,-145365712.0,-17412312.8,623025.94,146406171.3987286
2019-03-06 19:38:02+00:00,-145365712.0,-17412343.2,623025.57,146406175.0126763
2019-03-06 19:38:03+00:00,-145365712.0,-17412374.9,623025.19,146406178.78119922
2019-03-06 19:38:04+00:00,-145365712.0,-17412405.3,623024.82,146406182.39515963
2019-03-06 19:38:05+00:00,-145365712.0,-17412436.9,623024.45,146406186.1518451
2019-03-06 19:38:06+00:00,-145365712.0,-17412467.3,623024.07,146406189.76577565
2019-03-06 19:38:07+00:00,-145365712.0,-17412498.9,623023.7,146406193.52247432
2019-03-06 19:38:08+00:00,-145365712.0,-17412529.3,623023.32,146406197.1364176
2019-03-06 19:38:09+00:00,-145365712.0,-17412561.0,623022.95,146406200.90502277
2019-03-06 19:38:10+00:00,-145365712.0,-17412591.4,623022.58,146406204.51902127
2019-03-06 19:38:11+00:00,-145365712.0,-17412623.0,623022.2,146406208.27570382
2019-03-06 19:38:12+00:00,-145365712.0,-17412653.4,623021.83,146406211.88971502
2019-03-06 19:38:13+00:00,-145365712.0,-17412685.0,623021.45,146406215.64641076
2019-03-06 19:38:14+00:00,-145365712.0,-17412715.4,623021.08,146406219.26043466
2019-03-06 19:38:15+00:00,-145365712.0,-17412747.0,623020.71,146406223.01718614
2019-03-06 19:38:16+00:00,-145365712.0,-17412777.5,623020.33,146406226.64307365
2019-03-06 19:38:17+00:00,-145365712.0,-17412809.0,623019.96,146406230.38794485
2019-03-06 19:38:18+00:00,-145365712.0,-17412839.5,623019.58,146406234.0138451
2019-03-06 19:38:19+00:00,-145365712.0,-17412871.0,623019.21,146406237.75872943
2019-03-06 19:38:20+00:00,-145365712.0,-17412901.5,623018.83,146406241.38464242
2019-03-06 19:38:21+00:00,-145365712.0,-17412933.0,623018.46,146406245.1295399
2019-03-06 19:38:22+00:00,-145365712.0,-17412963.6,623018.09,146406248.76740178
2019-03-06 19:38:23+00:00,-145365712.0,-17412995.0,623017.71,146406252.50037628
2019-03-06 19:38:24+00:00,-145365712.0,-17413025.6,623017.34,146406256.13825095
2019-03-06 19:38:25+00:00,-145365712.0,-17413057.0,623016.97,146406259.87128112
2019-03-06 19:38:26+00:00,-145365712.0,-17413087.6,623016.59,146406263.50912598
2019-03-06 19:38:27+00:00,-145365712.0,-17413119.0,623016.22,146406267.24216926
2019-03-06 19:38:28+00:00,-145365712.0,-17413149.7,623015.84,146406270.89192063
2019-03-06 19:38:29+00:00,-145365712.0,-17413181.0,623015.47,146406274.6130833
2019-03-06 19:38:30+00:00,-145365712.0,-17413211.7,623015.1,146406278.26289004
2019-03-06 19:38:31+00:00,-145365712.0,-17413243.0,623014.72,146406281.98402324
2019-03-06 19:38:32+00:00,-145365715.2,-17413273.7,623014.35,146406288.81109896
2019-03-06 19:38:33+00:00,-145365728.0,-17413305.0,623013.97,146406305.24126965
2019-03-06 19:38:34+00:00,-145365728.0,-17413335.8,623013.6,146406308.90299547
2019-03-06 19:38:35+00:00,-145365728.0,-17413367.0,623013.22,146406312.61226058
2019-03-06 19:38:36+00:00,-145365728.0,-17413397.8,623012.85,146406316.27399924
2019-03-06 19:38:37+00:00,-145365728.0,-17413429.0,623012.48,146406319.9833199
2019-03-06 19:38:38+00:00,-145365728.0,-17413459.8,623012.1,146406323.6450289
2019-03-06 19:38:39+00:00,-145365728.0,-17413491.0,623011.73,146406327.35436258
2019-03-06 19:38:40+00:00,-145365728.0,-17413521.9,623011.35,146406331.0279784
2019-03-06 19:38:41+00:00,-145365728.0,-17413553.0,623010.98,146406334.72543117
2019-03-06 19:38:42+00:00,-145365728.0,-17413583.9,623010.61,146406338.39910242
2019-03-06 19:38:43+00:00,-145365728.0,-17413615.0,623010.23,146406342.09652564
2019-03-06 19:38:44+00:00,-145365728.0,-17413645.9,623009.86,146406345.7702098
2019-03-06 19:38:45+00:00,-145365728.0,-17413677.0,623009.48,146406349.46764597
2019-03-06 19:38:46+00:00,-145365728.0,-17413708.0,623009.11,146406353.15323713
2019-03-06 19:38:47+00:00,-145365728.0,-17413739.0,623008.74,146406356.83883476
2019-03-06 19:38:48+00:00,-145365728.0,-17413770.0,623008.36,146406360.52439633
2019-03-06 19:38:49+00:00,-145365728.0,-17413801.0,623007.99,146406364.2100069
2019-03-06 19:38:50+00:00,-145365728.0,-17413832.0,623007.62,146406367.89562395
2019-03-06 19:38:51+00:00,-145365728.0,-17413863.0,623007.24,146406371.58120492
2019-03-06 19:38:52+00:00,-145365728.0,-17413894.1,623006.87,146406375.27872914
2019-03-06 19:38:53+00:00,-145365728.0,-17413925.0,623006.49,146406378.95242882
2019-03-06 19:38:54+00:00,-145365728.0,-17413956.1,623006.12,146406382.649966
2019-03-06 19:38:55+00:00,-145365728.0,-17413987.0,623005.75,146406386.32372114
2019-03-06 19:38:56+00:00,-145365728.0,-17414018.1,623005.38,146406390.02127135
2019-03-06 19:38:57+00:00,-145365728.0,-17414049.0,623005.0,146406393.69499683
2019-03-06 19:38:58+00:00,-145365728.0,-17414080.2,623004.63,146406397.40445435
2019-03-06 19:38:59+00:00,-145365728.0,-17414111.0,623004.25,146406401.0662984
2019-03-06 19:39:00+00:00,-145365728.0,-17414142.2,623003.88,146406404.77576894
2019-03-06 19:39:01+00:00,-145365728.0,-17414173.0,623003.51,146406408.4376684
2019-03-06 19:39:02+00:00,-145365728.0,-17414204.2,623003.13,146406412.14710942
2019-03-06 19:39:03+00:00,-145365728.0,-17414235.0,623002.76,146406415.80902177
2019-03-06 19:39:04+00:00,-145365728.0,-17414266.3,623002.38,146406419.53037027
2019-03-06 19:39:05+00:00,-145365728.0,-17414297.0,623002.01,146406423.180401
2019-03-06 19:39:06+00:00,-145365735.2,-17414328.3,623001.64,146406434.05062544
2019-03-06 19:39:07+00:00,-145365744.0,-17414359.0,623001.26,146406446.43807313
2019-03-06 19:39:08+00:00,-145365744.0,-17414390.3,623000.89,146406450.15948993
2019-03-06 19:39:09+00:00,-145365744.0,-17414421.0,623000.51,146406453.80950335
2019-03-06 19:39:10+00:00,-145365744.0,-17414452.4,623000.14,146406457.5428278
2019-03-06 19:39:11+00:00,-145365744.0,-17414483.0,622999.77,146406461.181002
2019-03-06 19:39:12+00:00,-145365744.0,-17414514.4,622999.39,146406464.914297
2019-03-06 19:39:13+00:00,-145365744.0,-17414545.0,622999.02,146406468.55248398
2019-03-06 19:39:14+00:00,-145365744.0,-17414576.4,622998.64,146406472.2857921
2019-03-06 19:39:15+00:00,-145365744.0,-17414607.0,622998.27,146406475.92399186
2019-03-06 19:39:16+00:00,-145365744.0,-17414638.4,622997.9,146406479.65735567
2019-03-06 19:39:17+00:00,-145365744.0,-17414669.0,622997.52,146406483.29552564
2019-03-06 19:39:18+00:00,-145365744.0,-17414700.5,622997.15,146406487.0407973
2019-03-06 19:39:19+00:00,-145365744.0,-17414731.0,622996.78,146406490.66712782
2019-03-06 19:39:20+00:00,-145365744.0,-17414762.5,622996.4,146406494.4123701
2019-03-06 19:39:21+00:00,-145365744.0,-17414793.0,622996.03,146406498.03871337
2019-03-06 19:39:22+00:00,-145365744.0,-17414824.5,622995.65,146406501.78396878
2019-03-06 19:39:23+00:00,-145365744.0,-17414855.0,622995.28,146406505.41032478
2019-03-06 19:39:24+00:00,-145365744.0,-17414886.6,622994.9,146406509.16748825
2019-03-06 19:39:25+00:00,-145365744.0,-17414917.0,622994.53,146406512.7819621
2019-03-06 19:39:26+00:00,-145365744.0,-17414948.6,622994.15,146406516.53913876
2019-03-06 19:39:27+00:00,-145365744.0,-17414979.0,622993.78,146406520.1536253
2019-03-06 19:39:28+00:00,-145365744.0,-17415010.6,622993.41,146406523.9108577
2019-03-06 19:39:29+00:00,-145365744.0,-17415041.0,622993.03,146406527.5253144
2019-03-06 19:39:30+00:00,-145365744.0,-17415072.7,622992.66,146406531.294455
2019-03-06 19:39:31+00:00,-145365744.0,-17415103.1,622992.28,146406534.90892443
2019-03-06 19:39:32+00:00,-145365744.0,-17415134.7,622991.91,146406538.66618323
2019-03-06 19:39:33+00:00,-145365744.0,-17415165.1,622991.54,146406542.2807079
2019-03-06 19:39:34+00:00,-145365744.0,-17415196.7,622991.17,146406546.0379799
2019-03-06 19:39:35+00:00,-145365744.0,-17415227.1,622990.79,146406549.6524747
2019-03-06 19:39:36+00:00,-145365744.0,-17415258.8,622990.42,146406553.42165503
2019-03-06 19:39:37+00:00,-145365744.0,-17415289.2,622990.04,146406557.03616253
2019-03-06 19:39:38+00:00,-145365744.0,-17415320.8,622989.67,146406560.79346094
2019-03-06 19:39:39+00:00,-145365744.0,-17415351.2,622989.29,146406564.40798116
2019-03-06 19:39:40+00:00,-145365755.2,-17415382.8,622988.92,146406579.28567043
2019-03-06 19:39:41+00:00,-145365760.0,-17415413.2,622988.55,146406587.66612166
2019-03-06 19:39:42+00:00,-145365760.0,-17415444.8,622988.17,146406591.4234035
2019-03-06 19:39:43+00:00,-145365760.0,-17415475.2,622987.8,146406595.03799126
2019-03-06 19:39:44+00:00,-145365760.0,-17415506.9,622987.42,146406598.8071816
2019-03-06 19:39:45+00:00,-145365760.0,-17415537.3,622987.05,146406602.42178205
2019-03-06 19:39:46+00:00,-145365760.0,-17415568.9,622986.68,146406606.17913285
2019-03-06 19:39:47+00:00,-145365760.0,-17415599.3,622986.3,146406609.79370347
2019-03-06 19:39:48+00:00,-145365760.0,-17415630.9,622985.93,146406613.55106747
2019-03-06 19:39:49+00:00,-145365760.0,-17415661.3,622985.55,146406617.16565076
2019-03-06 19:39:50+00:00,-145365760.0,-17415693.0,622985.18,146406620.93492338
2019-03-06 19:39:51+00:00,-145365760.0,-17415723.4,622984.81,146406624.54956198
2019-03-06 19:39:52+00:00,-145365760.0,-17415755.0,622984.43,146406628.30690983
2019-03-06 19:39:53+00:00,-145365760.0,-17415785.4,622984.06,146406631.9215611
2019-03-06 19:39:54+00:00,-145365760.0,-17415817.0,622983.68,146406635.67892215
2019-03-06 19:39:55+00:00,-145365760.0,-17415847.4,622983.31,146406639.2935861
2019-03-06 19:39:56+00:00,-145365760.0,-17415879.0,622982.94,146406643.0510029
2019-03-06 19:39:57+00:00,-145365760.0,-17415909.5,622982.57,146406646.6775751
2019-03-06 19:39:58+00:00,-145365760.0,-17415941.0,622982.19,146406650.42306697
2019-03-06 19:39:59+00:00,-145365760.0,-17415971.5,622981.82,146406654.04965195
2019-03-06 19:40:00+00:00,-145365760.0,-17416003.0,622981.44,146406657.79515696
2019-03-06 19:40:01+00:00,-145365760.0,-17416033.5,622981.07,146406661.42175466
2019-03-06 19:40:02+00:00,-145365760.0,-17416065.0,622980.7,146406665.16731536
2019-03-06 19:40:03+00:00,-145365760.0,-17416095.6,622980.32,146406668.80577895
2019-03-06 19:40:04+00:00,-145365760.0,-17416127.0,622979.95,146406672.53945714
2019-03-06 19:40:05+00:00,-145365760.0,-17416157.6,622979.58,146406676.177976
2019-03-06 19:40:06+00:00,-145365760.0,-17416189.0,622979.2,146406679.91162476
2019-03-06 19:40:07+00:00,-145365760.0,-17416219.6,622978.83,146406683.55015644
2019-03-06 19:40:08+00:00,-145365760.0,-17416251.0,622978.45,146406687.2838183
2019-03-06 19:40:09+00:00,-145365760.0,-17416281.7,622978.08,146406690.93425858
2019-03-06 19:40:10+00:00,-145365760.0,-17416313.0,622977.71,146406694.65608028
2019-03-06 19:40:11+00:00,-145365760.0,-17416343.7,622977.33,146406698.3064908
2019-03-06 19:40:12+00:00,-145365760.0,-17416375.0,622976.96,146406702.0283256
2019-03-06 19:40:13+00:00,-145365761.6,-17416405.7,622976.58,146406707.267373
2019-03-06 19:40:14+00:00,-145365774.4,-17416437.0,622976.21,146406723.698213
2019-03-06 19:40:15+00:00,-145365776.0,-17416467.8,622975.83,146406728.94916877
2019-03-06 19:40:16+00:00,-145365776.0,-17416499.0,622975.46,146406732.65913334
2019-03-06 19:40:17+00:00,-145365776.0,-17416529.8,622975.08,146406736.32147792
2019-03-06 19:40:18+00:00,-145365776.0,-17416561.0,622974.71,146406740.03145552
2019-03-06 19:40:19+00:00,-145365776.0,-17416591.8,622974.34,146406743.69385552
2019-03-06 19:40:20+00:00,-145365776.0,-17416623.0,622973.97,146406747.4038461
2019-03-06 19:40:21+00:00,-145365776.0,-17416653.9,622973.59,146406751.0781125
2019-03-06 19:40:22+00:00,-145365776.0,-17416685.0,622973.22,146406754.77622005
2019-03-06 19:40:23+00:00,-145365776.0,-17416715.9,622972.84,146406758.45049936
2019-03-06 19:40:24+00:00,-145365776.0,-17416747.0,622972.47,146406762.1486199
2019-03-06 19:40:25+00:00,-145365776.0,-17416777.9,622972.1,146406765.82295465
2019-03-06 19:40:26+00:00,-145365776.0,-17416809.0,622971.72,146406769.52104563
2019-03-06 19:40:27+00:00,-145365776.0,-17416840.0,622971.35,146406773.2072895
2019-03-06 19:40:28+00:00,-145365776.0,-17416871.0,622970.97,146406776.89349726
2019-03-06 19:40:29+00:00,-145365776.0,-17416902.0,622970.6,146406780.57975402
2019-03-06 19:40:30+00:00,-145365776.0,-17416933.0,622970.22,146406784.26597476
2019-03-06 19:40:31+00:00,-145365776.0,-17416964.0,622969.85,146406787.9522445
2019-03-06 19:40:32+00:00,-145365776.0,-17416995.0,622969.48,146406791.6385207
2019-03-06 19:40:33+00:00,-145365776.0,-17417026.1,622969.1,146406795.33665714
2019-03-06 19:40:34+00:00,-145365776.0,-17417057.0,622968.73,146406799.01104996
2019-03-06 19:40:35+00:00,-145365776.0,-17417088.1,622968.35,146406802.7091994
