z,H_TFGR,q_TFGR,j_TFGR,H_LCDM,q_LCDM,j_LCDM,Omega_r_TFGR,Omega_m_TFGR,Omega_TF_TFGR
-8.665081351689611910e-01,1.040670033172249873e+02,-1.299341269773736984e+00,2.079604794910098864e+00,5.689879871707173464e+01,-9.981636849396882116e-01,1.000000000000000000e+00,1.436776388420555285e-08,3.659428780033078220e-04,9.996340427542327323e-01
-8.627659574468085069e-01,1.032093987799060528e+02,-1.299272359315036596e+00,2.079563453115071070e+00,5.690181051918523281e+01,-9.980050912837173938e-01,1.000000000000000000e+00,1.631567367193463750e-08,4.042239771744426491e-04,9.995957597071519762e-01
-8.590237797246558227e-01,1.023818501278848743e+02,-1.299198391798830787e+00,2.079519077547260064e+00,5.690499096960122927e+01,-9.978376443007455077e-01,1.000000000000000000e+00,1.846433126957410719e-08,4.453142962262519010e-04,9.995546672394425292e-01
-8.552816020025031385e-01,1.015825644897599034e+02,-1.299119145827960287e+00,2.079471535401744120e+00,5.690834464329434894e+01,-9.976611076378274490e-01,1.000000000000000000e+00,2.082824704521753266e-08,4.893368150396779385e-04,9.995106423567132747e-01
-8.515394242803504543e-01,1.008098998645691751e+02,-1.299034396598494290e+00,2.079420691830973666e+00,5.691187611262690638e+01,-9.974752454928029755e-01,1.000000000000000000e+00,2.342255540105340583e-08,5.364164053490278437e-04,9.994635601720955886e-01
-8.477972465581977701e-01,1.000623490323806237e+02,-1.298943915952036843e+00,2.079366409976176833e+00,5.691558994720864462e+01,-9.972798226434212987e-01,1.000000000000000000e+00,2.626302388325221078e-08,5.866798016712686465e-04,9.994132939353049805e-01
-8.440550688360450859e-01,9.933852552892368237e+01,-1.298847472427573368e+00,2.079308550998486549e+00,5.691949071375301372e+01,-9.970746044771524597e-01,1.000000000000000000e+00,2.936606211159930689e-08,6.402555724909365486e-04,9.993597150614469404e-01
-8.403128911138924018e-01,9.863715137693569091e+01,-1.298744831312962811e+00,2.079246974109857593e+00,5.692358297592995342e+01,-9.968593570216761623e-01,1.000000000000000000e+00,3.274873052812455053e-08,6.972740916427870063e-04,9.993026931596267204e-01
-8.365707133917397176e-01,9.795704631869676859e+01,-1.298635754696169098e+00,2.079181536603823766e+00,5.692787129421532910e+01,-9.966338469760407381e-01,1.000000000000000000e+00,3.642874896364621698e-08,7.578675098379640150e-04,9.992420960614131209e-01
-8.328285356695870334e-01,9.729711833632470075e+01,-1.298520001516329403e+00,2.079112093886158696e+00,5.693236022573675825e+01,-9.963978417424850242e-01,1.000000000000000000e+00,4.042450502083091985e-08,8.221697262827680659e-04,9.991777898492122389e-01
-8.290863579474342382e-01,9.665635528078574623e+01,-1.298397327614740915e+00,2.079038499505487358e+00,5.693705432411623946e+01,-9.961511094589092785e-01,1.000000000000000000e+00,4.475506227207363913e-08,8.903163603420856430e-04,9.991096388845956966e-01
-8.253441802252815540e-01,9.603381745880105314e+01,-1.298267485785848718e+00,2.078960605183896249e+00,5.694195813930919314e+01,-9.958934190319924662e-01,1.000000000000000000e+00,4.944016827021682310e-08,9.624447232022286967e-04,9.990375058366295358e-01
-8.216020025031288698e-01,9.542863105009831770e+01,-1.298130225828313611e+00,2.078878260847591086e+00,5.694707621744026937e+01,-9.956245401709395981e-01,1.000000000000000000e+00,5.450026236986173650e-08,1.038693789490433570e-03,9.989612517102471889e-01
-8.178598247809761856e-01,9.483998224673281641e+01,-1.297985294596229355e+00,2.078791314657649103e+00,5.695241310063581608e+01,-9.953442434218523482e-01,1.000000000000000000e+00,5.995648335676392740e-08,1.119204168810450590e-03,9.988807358747061604e-01
-8.141176470588235015e-01,9.426711202222955421e+01,-1.297832436050562643e+00,2.078699613040893901e+00,5.695797332685294379e+01,-9.950523002027120700e-01,1.000000000000000000e+00,6.583067688256525639e-08,1.204118077155782096e-03,9.987958160921673878e-01
-8.103754693366708173e-01,9.370931145168383125e+01,-1.297671391310878608e+00,2.078603000720953276e+00,5.696376142970537160e+01,-9.947484828389626665e-01,1.000000000000000000e+00,7.214540270187909907e-08,1.293579308163980658e-03,9.987063485464333645e-01
-8.066332916145181331e-01,9.316591751517658793e+01,-1.297501898707414947e+00,2.078501320749514658e+00,5.696978193828605441e+01,-9.944325645996817675e-01,1.000000000000000000e+00,7.892394170852405200e-08,1.387733204177193534e-03,9.986121878718811073e-01
-8.028911138923654489e-01,9.263630932630034920e+01,-1.297323693833567271e+00,2.078394414537836354e+00,5.697603937698648480e+01,-9.941043197343301108e-01,1.000000000000000000e+00,8.619030276748872161e-08,1.486726627075749896e-03,9.985131871826214978e-01
-7.991489361702127647e-01,9.211990473556157610e+01,-1.297136509598836751e+00,2.078282121888529232e+00,5.698253826531290400e+01,-9.937635235100636955e-01,1.000000000000000000e+00,9.396922933900739705e-08,1.590707928853112279e-03,9.984091981019175277e-01
-7.954067584480600805e-01,9.161615726517639757e+01,-1.296940076282302678e+00,2.078164281027655047e+00,5.698928311769925159e+01,-9.934099522495994927e-01,1.000000000000000000e+00,1.022862058909325699e-07,1.699826921901923492e-03,9.983000707918920913e-01
-7.916645807259073964e-01,9.112455333751620401e+01,-1.296734121586664346e+00,2.078040728637165824e+00,5.699627844331706683e+01,-9.930433833696153956e-01,1.000000000000000000e+00,1.111674640954051005e-07,1.814234848982203187e-03,9.981856539835536335e-01
-7.879224030037546012e-01,9.064460976435169925e+01,-1.296518370692906430e+00,2.077911299887717611e+00,5.700352874588222107e+01,-9.926635954196793010e-01,1.000000000000000000e+00,1.206399888056460801e-07,1.934084352844012882e-03,9.980657950071671891e-01
-7.841802252816019170e-01,9.017587146822840793e+01,-1.296292546315634509e+00,2.077775828471885244e+00,5.701103852345864453e+01,-9.922703681216841209e-01,1.000000000000000000e+00,1.307315238085241022e-07,2.059529445478058569e-03,9.979403398229981237e-01
-7.804380475594492328e-01,8.971790941089548710e+01,-1.296056368759127775e+00,2.077634146637804768e+00,5.701881226825899773e+01,-9.918634824097792846e-01,1.000000000000000000e+00,1.414705773483966792e-07,2.190725476968901145e-03,9.978091330524537783e-01
-7.766958698372965486e-01,8.927031870679604708e+01,-1.295809555974149374e+00,2.077486085223272383e+00,5.702685446644235867e+01,-9.914427204707823016e-01,1.000000000000000000e+00,1.528864274175615115e-07,2.327829103926395710e-03,9.976720180096462220e-01
-7.729536921151438644e-01,8.883271690228862383e+01,-1.295551823615558540e+00,2.077331473690326558e+00,5.703516959790896124e+01,-9.910078657850551753e-01,1.000000000000000000e+00,1.650091268085179084e-07,2.470998257472132448e-03,9.975288367334010919e-01
-7.692115143929911802e-01,8.840474240357143287e+01,-1.295282885100766279e+00,2.077170140160327527e+00,5.704376213609201329e+01,-9.905587031678274590e-01,1.000000000000000000e+00,1.778695079230946023e-07,2.620392110758561210e-03,9.973794300197335039e-01
-7.654693366708384961e-01,8.798605303827523016e+01,-1.295002451669069687e+00,2.077001911449572802e+00,5.705263654774667259e+01,-9.900950188109531869e-01,1.000000000000000000e+00,1.914991873333721335e-07,2.776171045999459470e-03,9.972236374548131277e-01
-7.617271589486858119e-01,8.757632473742471291e+01,-1.294710232441904196e+00,2.076826613105453578e+00,5.706179729273614498e+01,-9.896166003250793652e-01,1.000000000000000000e+00,2.059305700892040785e-07,2.938496620991342193e-03,9.970612974484385216e-01
-7.579849812265331277e-01,8.717525032597714585e+01,-1.294405934484044840e+00,2.076644069443190244e+00,5.707124882381508257e+01,-9.891232367822158089e-01,1.000000000000000000e+00,2.211968537670259620e-07,3.107531535106286286e-03,9.968922472680399327e-01
-7.542428035043804435e-01,8.678253841146546677e+01,-1.294089262865798062e+00,2.076454103583152744e+00,5.708099558641013260e+01,-9.886147187586800111e-01,1.000000000000000000e+00,2.373320322545319523e-07,3.283439594737530033e-03,9.967163230732302148e-01
-7.505006257822277593e-01,8.639791236142576736e+01,-1.293759920726207602e+00,2.076256537488792908e+00,5.709104201839789283e+01,-9.880908383784064997e-01,1.000000000000000000e+00,2.543708992656997295e-07,3.466385678180084352e-03,9.965333599509207385e-01
-7.467584480600750751e-01,8.602110936129940910e+01,-1.293417609337308205e+00,2.076051192005203383e+00,5.710139254988018820e+01,-9.875513893565960322e-01,1.000000000000000000e+00,2.723490515805487311e-07,3.656535699929418497e-03,9.963431919510189472e-01
-7.430162703379223910e-01,8.565187954538843940e+01,-1.293062028169460254e+00,2.075837886898327600e+00,5.711205160295669714e+01,-9.869961670436886436e-01,1.000000000000000000e+00,2.913028920039321155e-07,3.854056574382125431e-03,9.961456521227257666e-01
-7.392740926157697068e-01,8.528998519422435720e+01,-1.292692874957784399e+00,2.075616440894823889e+00,5.712302359149513364e+01,-9.864249684696401177e-01,1.000000000000000000e+00,3.112696320375841183e-07,4.059116178923296084e-03,9.959405725514447472e-01
-7.355319148936170226e-01,8.493519999239963170e+01,-1.292309845769727961e+00,2.075386671722613485e+00,5.713431292089884295e+01,-9.858375923884812320e-01,1.000000000000000000e+00,3.322872942595736146e-07,4.271883316386151409e-03,9.957277843963195929e-01
-7.317897371714643384e-01,8.458730834152024158e+01,-1.291912635073789950e+00,2.075148396152116881e+00,5.714592398787200267e+01,-9.852338393231401259e-01,1.000000000000000000e+00,3.543947144052523649e-07,4.492527676870315505e-03,9.955071179284151750e-01
-7.280475594493116542e-01,8.424610472347734458e+01,-1.291500935809420048e+00,2.074901430038201156e+00,5.715786118018241524e+01,-9.846135116105056984e-01,1.000000000000000000e+00,3.776315431437295925e-07,4.721219798905868133e-03,9.952784025695510239e-01
-7.243053817271589701e-01,8.391139310971345822e+01,-1.291074439458118395e+00,2.074645588362840076e+00,5.717012887642196972e+01,-9.839764134467119394e-01,1.000000000000000000e+00,4.020382475438597508e-07,4.958131029951196207e-03,9.950414669318012884e-01
-7.205632040050062859e-01,8.358298641258417661e+01,-1.290632836115757298e+00,2.074380685278512715e+00,5.718273144576484412e+01,-9.833223509326201039e-01,1.000000000000000000e+00,4.276561122236891565e-07,5.203433486213437063e-03,9.947961388576742614e-01
-7.168210262828536017e-01,8.326070597529357542e+01,-1.290175814566141277e+00,2.074106534152337034e+00,5.719567324772343397e+01,-9.826511321194789650e-01,1.000000000000000000e+00,4.545272401772784121e-07,5.457300011781112542e-03,9.945422454609785801e-01
-7.130788485607009175e-01,8.294438109721900787e+01,-1.289703062355820329e+00,2.073822947610964640e+00,5.720895863190219899e+01,-9.819625670547360574e-01,1.000000000000000000e+00,4.826945532727925609e-07,5.719904137059405105e-03,9.942796131683873107e-01
-7.093366708385482333e-01,8.263384859174114183e+01,-1.289214265870178400e+00,2.073529737586229160e+00,5.722259193774931418e+01,-9.812564678279833696e-01,1.000000000000000000e+00,5.122017924157395294e-07,5.991420036499303485e-03,9.940080677617082472e-01
-7.055944931163954381e-01,8.232895237396414245e+01,-1.288709110410806824e+00,2.073226715361573547e+00,5.723657749430633856e+01,-9.805326486170068412e-01,1.000000000000000000e+00,5.430935173712313804e-07,6.272022485612749158e-03,9.937274344208698595e-01
-7.018523153942427539e-01,8.202954307595160799e+01,-1.288187280274175395e+00,2.072913691619249654e+00,5.725091961995592982e+01,-9.797909257339236788e-01,1.000000000000000000e+00,5.754151062391409941e-07,6.561886817266604499e-03,9.934375377676271102e-01
-6.981101376720900697e-01,8.173547768731950214e+01,-1.287648458831615272e+00,2.072590476488304745e+00,5.726562262216752686e+01,-9.790311176713759611e-01,1.000000000000000000e+00,6.092127545760567559e-07,6.861188877249348519e-03,9.931382019099960212e-01
-6.943679599499373856e-01,8.144661921922143222e+01,-1.287092328610620395e+00,2.072256879593362910e+00,5.728069079724136259e+01,-9.782530451487621015e-01,1.000000000000000000e+00,6.445334741579303690e-07,7.170104979104969904e-03,9.928292504874208779e-01
-6.906257822277847014e-01,8.116283638993539284e+01,-1.286518571377476494e+00,2.071912710104195643e+00,5.729612843005048717e+01,-9.774565311584784144e-01,1.000000000000000000e+00,6.814250913773732038e-07,7.488811858229588690e-03,9.925105067166790640e-01
-6.868836045056320172e-01,8.088400333041845158e+01,-1.285926868221227037e+00,2.071557776786099758e+00,5.731193979378122805e+01,-9.766414010121465816e-01,1.000000000000000000e+00,7.199362452695774047e-07,7.817486625227172345e-03,9.921817934385276372e-01
-6.831414267834793330e-01,8.060999930833692417e+01,-1.285316899638975441e+00,2.071191888051070684e+00,5.732812914967193052e+01,-9.758074823868014835e-01,1.000000000000000000e+00,7.601163851608968420e-07,8.156306718521516910e-03,9.918429331650934211e-01
-6.793992490613266488e-01,8.034070846920772624e+01,-1.284688345622532868e+00,2.070814852009785767e+00,5.734470074675017059e+01,-9.749546053710138604e-01,1.000000000000000000e+00,8.020157679341789014e-07,8.505449856222636190e-03,9.914937481280095000e-01
-6.756570713391739647e-01,8.007601959340121311e+01,-1.284040885746409622e+00,2.070426476524391823e+00,5.736165882156835494e+01,-9.740826025109214914e-01,1.000000000000000000e+00,8.456854549050084063e-07,8.865093987246558047e-03,9.911340603272984495e-01
-6.719148936170211694e-01,7.981582586786134925e+01,-1.283374199257151460e+00,2.070026569262099603e+00,5.737900759793800631e+01,-9.731913088561449099e-01,1.000000000000000000e+00,8.911773083031040621e-07,9.235417241688454945e-03,9.907636915810031919e-01
-6.681727158948684853e-01,7.956002467149249924e+01,-1.282687965164019062e+00,2.069614937749582051e+00,5.739675128666261372e+01,-9.722805620055576803e-01,1.000000000000000000e+00,9.385439873531939941e-07,9.616597880449915398e-03,9.903824635755626993e-01
-6.644305381727158011e-01,7.930851737324891815e+01,-1.281981862331008637e+00,2.069191389428175931e+00,5.741489408526918226e+01,-9.713502021528876984e-01,1.000000000000000000e+00,9.878389439498129977e-07,1.000881424412226363e-02,9.899901979169337674e-01
-6.606883604505631169e-01,7.906120914204049654e+01,-1.281255569570207475e+00,2.068755731709885470e+00,5.743344017773861765e+01,-9.704000721321204281e-01,1.000000000000000000e+00,1.039116417920541301e-06,1.041224470112847925e-02,9.895867161824536407e-01
-6.569461827284104327e-01,7.881800876763898600e+01,-1.280508765736477095e+00,2.068307772034179592e+00,5.745239373423494555e+01,-9.694300174626790945e-01,1.000000000000000000e+00,1.092431431872358913e-06,1.082706759512750729e-02,9.891718399734407141e-01
-6.532040050062577485e-01,7.857882849183420149e+01,-1.279741129823458667e+00,2.067847317925582296e+00,5.747175891083342947e+01,-9.684398863943536329e-01,1.000000000000000000e+00,1.147839785615904815e-06,1.125346119168561115e-02,9.887453909685287590e-01
-6.494618272841050644e-01,7.834358384914725093e+01,-1.278952341060887621e+00,2.067374177052047735e+00,5.749153984924780048e+01,-9.674295299519496405e-01,1.000000000000000000e+00,1.205398050162570029e-06,1.169160362422035603e-02,9.883071909777294550e-01
-6.457196495619523802e-01,7.811219351646292353e+01,-1.278142079013205867e+00,2.066888157284114236e+00,5.751174067655645672e+01,-9.663988019796327933e-01,1.000000000000000000e+00,1.265163561289513566e-06,1.214167283922383718e-02,9.878570619972147915e-01
-6.419774718397996960e-01,7.788457917099054839e+01,-1.277310023679459450e+00,2.066389066754824810e+00,5.753236550492795232e+01,-9.653475591849386417e-01,1.000000000000000000e+00,1.327194412667851417e-06,1.260384654077286067e-02,9.873948262648144514e-01
-6.382352941176470118e-01,7.766066535600906207e+01,-1.276455855594466060e+00,2.065876713920411056e+00,5.755341843134567625e+01,-9.642756611824213619e-01,1.000000000000000000e+00,1.391549448549439091e-06,1.307830213433456255e-02,9.869203063162169665e-01
-6.344931163954943276e-01,7.744037935389174265e+01,-1.275579255931232003e+00,2.065350907621727572e+00,5.757490353733183497e+01,-9.631829705369119310e-01,1.000000000000000000e+00,1.458288256007857333e-06,1.356521666987722460e-02,9.864333250418667598e-01
-6.307509386733416434e-01,7.722365106594371298e+01,-1.274679906604604840e+00,2.064811457146423557e+00,5.759682488867101569e+01,-9.620693528063606337e-01,1.000000000000000000e+00,1.527471156729417727e-06,1.406476678429697223e-02,9.859337057445463071e-01
-6.270087609511889593e-01,7.701041289862021699e+01,-1.273757490376134172e+00,2.064258172291836502e+00,5.761918653513301081e+01,-9.609346765842334825e-01,1.000000000000000000e+00,1.599159198350181086e-06,1.457712864317194275e-02,9.854212721976296496e-01
-6.232665832290362751e-01,7.680059965572422698e+01,-1.272811690960123254e+00,2.063690863428607969e+00,5.764199251019544334e+01,-9.597788135414357935e-01,1.000000000000000000e+00,1.673414145335246643e-06,1.510247788185684926e-02,9.848958487039978227e-01
-6.195244055068835909e-01,7.659414843621181035e+01,-1.271842193130843457e+00,2.063109341564985044e+00,5.766524683076594471e+01,-9.586016384677338298e-01,1.000000000000000000e+00,1.750298469396751557e-06,1.564098954593163074e-02,9.843572601555989898e-01
-6.157822277847309067e-01,7.639099853725940648e+01,-1.270848682830884702e+00,2.062513418411811017e+00,5.768895349690415486e+01,-9.574030293126486457e-01,1.000000000000000000e+00,1.829875339447306087e-06,1.619283803101909461e-02,9.838053320936414048e-01
-6.120400500625782225e-01,7.619109136227191925e+01,-1.269830847280616792e+00,2.061902906448175532e+00,5.771311649154350221e+01,-9.561828672257924877e-01,1.000000000000000000e+00,1.912208611085803682e-06,1.675819702198753230e-02,9.832398907694014367e-01
-6.082978723404255383e-01,7.599437033353321169e+01,-1.268788375088724552e+00,2.061277618987710447e+00,5.773773978021299058e+01,-9.549410365966192193e-01,1.000000000000000000e+00,1.997362815612840653e-06,1.733723943155523681e-02,9.826607632056292285e-01
-6.045556946182728542e-01,7.580078080922105244e+01,-1.267720956363790785e+00,2.060637370245515854e+00,5.776282731075892940e+01,-9.536774250935647901e-01,1.000000000000000000e+00,2.085403148573229504e-06,1.793013733831508999e-02,9.820677772585363341e-01
-6.008135168961201700e-01,7.561027000452742186e+01,-1.266628282826890217e+00,2.059981975405686949e+00,5.778838301306685565e+01,-9.523919237025449958e-01,1.000000000000000000e+00,2.176395457823393917e-06,1.853706192419825316e-02,9.814607616803440182e-01
-5.970713391739674858e-01,7.542278691664336066e+01,-1.265510047925153092e+00,2.059311250689423112e+00,5.781441079878355538e+01,-9.510844267647873274e-01,1.000000000000000000e+00,2.270406231121721757e-06,1.915818341139737327e-02,9.808395461823715689e-01
-5.933291614518148016e-01,7.523828225338311881e+01,-1.264365946946271579e+00,2.058625013423704075e+00,5.784091456103948303e+01,-9.497548320139663769e-01,1.000000000000000000e+00,2.367502583240255751e-06,1.979367099877044067e-02,9.802039614986463034e-01
-5.895869837296621174e-01,7.505670836523789546e+01,-1.263195677133895911e+00,2.057923082110495017e+00,5.786789817417147219e+01,-9.484030406126191526e-01,1.000000000000000000e+00,2.467752242596432412e-06,2.044369279774783249e-02,9.795538394500096224e-01
-5.858448060075093222e-01,7.487801918066287499e+01,-1.261998937803884946e+00,2.057205276496466784e+00,5.789536549344590100e+01,-9.470289571878095503e-01,1.000000000000000000e+00,2.571223537403898116e-06,2.110841576776594647e-02,9.788890130086965735e-01
-5.821026282853566380e-01,7.470217014441477943e+01,-1.260775430461369195e+00,2.056471417643198407e+00,5.792332035478253971e+01,-9.456324898660175560e-01,1.000000000000000000e+00,2.677985381341762376e-06,2.178800565125196126e-02,9.782093163633667210e-01
-5.783604505632039539e-01,7.452911815876844059e+01,-1.259524858918570578e+00,2.055721327997837466e+00,5.795176657447889568e+01,-9.442135503072273117e-01,1.000000000000000000e+00,2.788107258742035910e-06,2.248262690818550111e-02,9.775145849845556789e-01
-5.746182728410512697e-01,7.435882152745210760e+01,-1.258246929413344040e+00,2.054954831464187670e+00,5.798070794893539670e+01,-9.427720537381850674e-01,1.000000000000000000e+00,2.901659209295306437e-06,2.319244265026370808e-02,9.768046556905271016e-01
-5.708760951188985855e-01,7.419123990215186382e+01,-1.256941350728376205e+00,2.054171753474193451e+00,5.801014825438137734e+01,-9.413079189848045925e-01,1.000000000000000000e+00,3.018711812275103667e-06,2.391761457469754326e-02,9.760793667134902707e-01
-5.671339173967459013e-01,7.402633423144443725e+01,-1.255607834311005311e+00,2.053371921059794936e+00,5.804009124660196761e+01,-9.398210685036916257e-01,1.000000000000000000e+00,3.139336170281802226e-06,2.465830289766825570e-02,9.753385577661614070e-01
-5.633917396745932171e-01,7.386406671202676932e+01,-1.254246094393594468e+00,2.052555162925108867e+00,5.807054066066602616e+01,-9.383114284127641591e-01,1.000000000000000000e+00,3.263603892507253844e-06,2.541466628747371739e-02,9.745820701086337357e-01
-5.596495619524405329e-01,7.370440074211907699e+01,-1.252855848114409421e+00,2.051721309518923952e+00,5.810150021065519610e+01,-9.367789285209433547e-01,1.000000000000000000e+00,3.391587077521777254e-06,2.618686179739557890e-02,9.738097466155268833e-01
-5.559073842302878488e-01,7.354730087692534823e+01,-1.251436815638945044e+00,2.050870193107446671e+00,5.813297358939411907e+01,-9.352235023568882255e-01,1.000000000000000000e+00,3.523358295585522564e-06,2.697504479831927537e-02,9.730214318433850762e-01
-5.521652065081350536e-01,7.339273278604292727e+01,-1.249988720281636434e+00,2.050001647847293995e+00,5.816496446818197086e+01,-9.336450871967559850e-01,1.000000000000000000e+00,3.658990570486631783e-06,2.777936891113962775e-02,9.722169720982899443e-01
-5.484230287859823694e-01,7.324066321271874358e+01,-1.248511288627894844e+00,2.049115509858666861e+00,5.819747649652534705e+01,-9.320436240909572012e-01,1.000000000000000000e+00,3.798557360909056353e-06,2.859998593898601185e-02,9.713962155036530710e-01
-5.446808510638296852e-01,7.309105993485627550e+01,-1.247004250656410518e+00,2.048211617298691056e+00,5.823051330187269059e+01,-9.304190578898881014e-01,1.000000000000000000e+00,3.942132541333356707e-06,2.943704579930235196e-02,9.705590120681562016e-01
-5.409386733416770010e-01,7.294389172768332230e+01,-1.245467339861649148e+00,2.047289810434869128e+00,5.826407848935025413e+01,-9.287713372686154933e-01,1.000000000000000000e+00,4.089790382474117639e-06,3.029069645581718845e-02,9.697052137538003658e-01
-5.371964956195243168e-01,7.279912832799541889e+01,-1.243900293376484001e+00,2.046349931718612236e+00,5.829817564149968234e+01,-9.271004147504933179e-01,1.000000000000000000e+00,4.241605531258239193e-06,3.116108385044115414e-02,9.688346745440277186e-01
-5.334543178973716326e-01,7.265674039989515620e+01,-1.242302852094889110e+00,2.045391825858811075e+00,5.833280831801742750e+01,-9.254062467296862993e-01,1.000000000000000000e+00,4.397652990348666066e-06,3.204835183512939889e-02,9.679472505118801307e-01
-5.297121401752189485e-01,7.251669950195216074e+01,-1.240674760794630460e+00,2.044415339895401473e+00,5.836798005549594137e+01,-9.236887934925842591e-01,1.000000000000000000e+00,4.558008097218651671e-06,3.295264210374757724e-02,9.670427998881551135e-01
-5.259699624530662643e-01,7.237897805571299159e+01,-1.239015768259877692e+00,2.043420323272882921e+00,5.840369436716684248e+01,-9.219480192380840045e-01,1.000000000000000000e+00,4.722746502782083339e-06,3.387409412398100644e-02,9.661211831295162256e-01
-5.222277847309135801e-01,7.224354931549410708e+01,-1.237325627403666584e+00,2.042406627913743833e+00,5.843995474264609413e+01,-9.201838920967189139e-01,1.000000000000000000e+00,4.891944149585879638e-06,3.481284506932728895e-02,9.651822629865230985e-01
-5.184856070087608959e-01,7.211038733939486178e+01,-1.235604095390141710e+00,2.041374108291758915e+00,5.847676464768131410e+01,-9.183963841486189050e-01,1.000000000000000000e+00,5.065677249570929431e-06,3.576902975121353662e-02,9.642259045715370069e-01
-5.147434292866082117e-01,7.197946696147140244e+01,-1.233850933756494017e+00,2.040322621505097800e+00,5.851412752390126570e+01,-9.165854714402804637e-01,1.000000000000000000e+00,5.244022261408526815e-06,3.674278055128030879e-02,9.632519754264582401e-01
-5.110012515644555275e-01,7.185076376501508832e+01,-1.232065908534530241e+00,2.039252027349212959e+00,5.855204678856765099e+01,-9.147511340001303060e-01,1.000000000000000000e+00,5.427055867419732131e-06,3.773422735387484822e-02,9.622603455902577485e-01
-5.072590738423028434e-01,7.172425405688277067e+01,-1.230248790371780032e+00,2.038162188389453178e+00,5.859052583432934114e+01,-9.128933558528656844e-01,1.000000000000000000e+00,5.614854950085563534e-06,3.874349747879716338e-02,9.612508876662528845e-01
-5.035168961201501592e-01,7.159991484282886631e+01,-1.228399354652075504e+00,2.037052970033351951e+00,5.862956802897898712e+01,-9.110121250325539100e-01,1.000000000000000000e+00,5.807496568156420014e-06,3.977071561434301211e-02,9.602234768890888228e-01
-4.997747183979974750e-01,7.147772380379191759e+01,-1.226517381615515490e+00,2.035924240602553503e+00,5.866917671521225941e+01,-9.091074335944758777e-01,1.000000000000000000e+00,6.005057932369614449e-06,4.081600375068878545e-02,9.591779911913788093e-01
-4.960325406758447908e-01,7.135765927309097378e+01,-1.224602656477729701e+00,2.034775871404313818e+00,5.870935521038973093e+01,-9.071792776257003865e-01,1.000000000000000000e+00,6.207616380784386595e-06,4.187948111366344983e-02,9.581143112699557207e-01
-4.922903629536920511e-01,7.123970021448978684e+01,-1.222654969548369497e+00,2.033607736802535371e+00,5.875010680630144577e+01,-9.052276572543720423e-01,1.000000000000000000e+00,6.415249353744219868e-06,4.296126409895367759e-02,9.570323206516926362e-01
-4.885481852315394224e-01,7.112382620108854780e+01,-1.220674116348732463e+00,2.032419714288287160e+00,5.879143476893436571e+01,-9.032525766577034210e-01,1.000000000000000000e+00,6.628034368476862664e-06,4.406146620678880188e-02,9.559319057588427926e-01
-4.848060075093867383e-01,7.101001739500561882e+01,-1.218659897728440633e+00,2.031211684549749208e+00,5.883334233824267301e+01,-9.012540440686545029e-01,1.000000000000000000e+00,6.846048993342795427e-06,4.518019797715246144e-02,9.548129559738541827e-01
-4.810638297872340541e-01,7.089825452781310844e+01,-1.216612119981086426e+00,2.029983531541541986e+00,5.887583272792110733e+01,-8.992320717812911646e-01,1.000000000000000000e+00,7.069370821743520816e-06,4.631756692556845273e-02,9.536753637036097242e-01
-4.773216520650812589e-01,7.078851888169279505e+01,-1.214530594958758813e+00,2.028735142553379944e+00,5.891890912518130108e+01,-8.971866761548126235e-01,1.000000000000000000e+00,7.298077445701421925e-06,4.747367747950882733e-02,9.525190244430454811e-01
-4.735794743429285747e-01,7.068079227127998365e+01,-1.212415140185363116e+00,2.027466408278004728e+00,5.896257469053133349e+01,-8.951178776162327377e-01,1.000000000000000000e+00,7.532246429123429041e-06,4.864863091547206447e-02,9.513438368380987553e-01
-4.698372966207758905e-01,7.057505702616472831e+01,-1.210265578968648947e+00,2.026177222878335016e+00,5.900683255755849643e+01,-8.930257006617120519e-01,1.000000000000000000e+00,7.771955280761338482e-06,4.984252529678057098e-02,9.501497027479386404e-01
-4.660951188986232063e-01,7.047129597402187073e+01,-1.208081740510856150e+00,2.024867484053795241e+00,5.905168583271532867e+01,-8.909101738565284867e-01,1.000000000000000000e+00,8.017281426881825302e-06,5.105545541214554645e-02,9.489365273064275241e-01
-4.623529411764705221e-01,7.036949242434225482e+01,-1.205863460017889688e+00,2.023537093105756135e+00,5.909713759510907494e+01,-8.887713298336815670e-01,1.000000000000000000e+00,8.268302183659955636e-06,5.228751271504872983e-02,9.477042189827675767e-01
-4.586107634543178380e-01,7.026963015273899771e+01,-1.203610578806940445e+00,2.022185955002041347e+00,5.914319089629462667e+01,-8.866092052911219712e-01,1.000000000000000000e+00,8.525094729310223868e-06,5.353878526399000193e-02,9.464526896412805979e-01
-4.548685857321651538e-01,7.017169338580445981e+01,-1.201322944412454907e+00,2.020813978440447300e+00,5.918984876007095863e+01,-8.844238409876016282e-01,1.000000000000000000e+00,8.787736075969762353e-06,5.480935766365013784e-02,9.451818546002739296e-01
-4.511264080100124696e-01,7.007566678649423864e+01,-1.199000410690372220e+00,2.019421075911218111e+00,5.923711418228118930e+01,-8.822152817371414768e-01,1.000000000000000000e+00,9.056303041348663673e-06,5.609931100701807255e-02,9.438916326899405851e-01
-4.473842302878597854e-01,6.998153544001584692e+01,-1.196642837920536051e+00,2.018007163758428035e+00,5.928499013061635026e+01,-8.799835764021092244e-01,1.000000000000000000e+00,9.330872220162911878e-06,5.740872281853186959e-02,9.425819463092479644e-01
